date,region,ecozone,pm25_obs,pm25_mech,smoke_event,vulnerability,monitoring_density,hybrid_mean,hybrid_p05,hybrid_p95,interval_width,covered
2023-09-18,R01,Northern,6.481654762990387,8.882644469122635,0,0.496551381234279,0.12443036215390332,9.848921028630881,9.657960695251163,9.997034754939236,0.33907405968807325,0
2023-09-25,R01,Northern,10.862443571505263,8.028729210016678,0,0.496551381234279,0.12443036215390332,8.831329971721788,8.711835517067193,8.925962195766468,0.21412667869927482,0
2023-10-02,R01,Northern,3.6652177047521133,6.004136200228172,0,0.496551381234279,0.12443036215390332,6.0139307039476195,5.714124563474923,6.3088433582120125,0.5947187947370898,0
2023-10-09,R01,Northern,7.695805993387916,5.506143276708815,0,0.496551381234279,0.12443036215390332,5.150162760321515,4.940040131945865,5.261466268253265,0.3214261363074007,0
2023-10-16,R01,Northern,3.761588307305535,5.719377077720662,0,0.496551381234279,0.12443036215390332,5.650954487154331,5.4082657324898005,5.932564741016434,0.5242990085266337,0
2023-10-23,R01,Northern,6.425016797833432,5.691886209024436,0,0.496551381234279,0.12443036215390332,5.445987228383101,5.191673692926165,5.6223441784322095,0.43067048550604436,0
2023-10-30,R01,Northern,3.9910560779285515,5.114343753715586,0,0.496551381234279,0.12443036215390332,4.4716758014131655,4.073714457931256,4.948891288169616,0.8751768302383596,0
2023-11-06,R01,Northern,6.544264582584345,5.491311853571996,0,0.496551381234279,0.12443036215390332,5.110549448189295,4.698250351143752,5.415743357154428,0.7174930060106757,0
2023-11-13,R01,Northern,4.764228539165299,5.6835624847780055,0,0.496551381234279,0.12443036215390332,5.328912283362794,4.897215638504797,5.566421917366128,0.6692062788613313,0
2023-11-20,R01,Northern,5.917733537585491,5.7591465552527055,0,0.496551381234279,0.12443036215390332,5.537719675432843,5.320641805040153,5.789548497771671,0.46890669273151797,0
2023-11-27,R01,Northern,8.75210947447789,6.227299708291942,0,0.496551381234279,0.12443036215390332,6.363701381099489,6.041970801121916,6.943267167741196,0.9012963666192793,0
2023-12-04,R01,Northern,6.095711700915627,5.46166945618255,0,0.496551381234279,0.12443036215390332,5.430689518811117,5.231133747381965,5.624362885225217,0.3932291378432522,0
2023-12-11,R01,Northern,3.542787894450343,5.511617570276607,0,0.496551381234279,0.12443036215390332,5.371914187517095,5.184604370332243,5.783474027661979,0.5988696573297361,0
2023-12-18,R01,Northern,0.8945920939653664,5.541237016183513,0,0.496551381234279,0.12443036215390332,4.622073399359589,4.186252346506297,5.052056275100797,0.8658039285944996,0
2023-12-25,R01,Northern,4.517093759627978,5.271731255393093,0,0.496551381234279,0.12443036215390332,4.895884086806572,4.585591475525557,5.2034351664856,0.6178436909600435,0
2024-01-01,R01,Northern,5.682563443394157,5.230665408202066,0,0.496551381234279,0.12443036215390332,4.730958113670107,4.406631815026497,5.079612323232368,0.6729805082058711,0
2024-01-08,R01,Northern,5.513498070615407,5.562211378145455,0,0.496551381234279,0.12443036215390332,4.668481885431917,4.267693450299512,5.090367611849622,0.8226741615501103,0
2024-01-15,R01,Northern,3.747470755404786,6.063672036119961,0,0.496551381234279,0.12443036215390332,5.669150917757034,5.031922877394915,6.3848651697868055,1.3529422923918908,0
2024-01-22,R01,Northern,5.486974315646012,5.565590677347984,0,0.496551381234279,0.12443036215390332,5.1455647673778655,4.929769975948572,5.34099915710107,0.41122918115249796,0
2024-01-29,R01,Northern,5.977328464236431,5.079154846826431,0,0.496551381234279,0.12443036215390332,4.713153456113539,4.54784924694455,4.841137970379827,0.29328872343527657,0
2024-02-05,R01,Northern,8.984626293441776,6.146491731737168,0,0.496551381234279,0.12443036215390332,6.167494982296593,5.8667187860704395,6.774386186534525,0.9076674004640859,0
2024-02-12,R01,Northern,4.7009360895753725,5.592424294646797,0,0.496551381234279,0.12443036215390332,5.183741407813945,4.873374187641341,5.4489938628476375,0.5756196752062968,0
2024-02-19,R01,Northern,11.728416951764638,6.4453901787398085,0,0.496551381234279,0.12443036215390332,6.535775585765815,6.297241937394547,6.926183767860248,0.6289418304657008,0
2024-02-26,R01,Northern,8.700984927303763,5.748024516165708,0,0.496551381234279,0.12443036215390332,5.27974805083885,4.7193477848699175,5.596601613304845,0.8772538284349274,0
2024-03-04,R01,Northern,5.369548957317846,5.44232527339014,0,0.496551381234279,0.12443036215390332,4.972998957750252,4.684759121699537,5.219877329424777,0.5351182077252394,0
2024-03-11,R01,Northern,5.997524114259457,5.751498947585114,0,0.496551381234279,0.12443036215390332,5.447104328753571,5.195808771819142,5.602726192819447,0.4069174210003048,0
2024-03-18,R01,Northern,7.942568104901095,5.2951786313663565,0,0.496551381234279,0.12443036215390332,5.03001419495503,4.798443501753056,5.235548757280692,0.43710525552763624,0
2024-03-25,R01,Northern,3.2871744998576213,5.785851538989703,0,0.496551381234279,0.12443036215390332,5.75328212046409,5.62168743635543,5.911740165927677,0.29005272957224726,0
2024-04-01,R01,Northern,3.8414186995213933,5.924050531068783,0,0.496551381234279,0.12443036215390332,5.736330286781069,5.554059735481763,5.872014948655373,0.31795521317360986,0
2024-04-08,R01,Northern,2.7464263030088447,5.916399952204349,0,0.496551381234279,0.12443036215390332,5.65364853601706,5.403611955472616,5.8793050771161885,0.47569312164357225,0
2024-04-15,R01,Northern,5.298080917935645,6.06925951495352,0,0.496551381234279,0.12443036215390332,5.923187261364351,5.7021444010219415,6.29709613778612,0.5949517367641786,0
2024-04-22,R01,Northern,3.563355513863664,5.793183884030911,0,0.496551381234279,0.12443036215390332,5.418556794155482,4.98541210282894,5.73499428513891,0.74958218230997,0
2024-04-29,R01,Northern,4.54853024001431,5.678770281969998,0,0.496551381234279,0.12443036215390332,5.311251993144844,4.979960684992406,5.682561180965779,0.7026004959733729,0
2024-05-06,R01,Northern,9.311198515970261,8.402141959097385,0,0.496551381234279,0.12443036215390332,9.484783146851246,9.316041166690738,9.70451363113429,0.3884724644435522,0
2024-05-13,R01,Northern,7.8250296965261175,9.485844823934015,1,0.496551381234279,0.12443036215390332,10.862559297387362,10.679306690309215,11.186653200431824,0.5073465101226091,0
2024-05-20,R01,Northern,10.810270996687535,6.867351707320134,0,0.496551381234279,0.12443036215390332,7.736719519711472,7.400149122112211,7.94166944778454,0.5415203256723293,0
2024-05-27,R01,Northern,14.387133355793718,10.086351624010078,1,0.496551381234279,0.12443036215390332,11.230687431417598,10.749346331835017,11.74755477014523,0.998208438310213,0
2024-06-03,R01,Northern,9.604408386227377,9.228496209740438,0,0.496551381234279,0.12443036215390332,10.351412931467285,10.244537236754901,10.540803939175886,0.29626670242098463,0
2024-06-10,R01,Northern,11.902667947082822,7.6170137166585805,0,0.496551381234279,0.12443036215390332,8.36649759449085,8.020646872497682,8.822773794430848,0.8021269219331657,0
2024-06-17,R01,Northern,8.823717006347072,7.174644647443498,0,0.496551381234279,0.12443036215390332,7.930239659434972,7.684335462868571,8.210277534319815,0.5259420714512437,0
2024-06-24,R01,Northern,11.56632069771016,8.127525151943662,0,0.496551381234279,0.12443036215390332,9.139033643789913,8.97927130172037,9.316236018780186,0.336964717059816,0
2024-07-01,R01,Northern,4.542912706971045,6.734790214511209,0,0.496551381234279,0.12443036215390332,7.64575959825144,7.348258884276371,8.123724526713998,0.7754656424376272,0
2024-07-08,R01,Northern,9.080113435443915,8.62534596897447,0,0.496551381234279,0.12443036215390332,9.769174279925664,9.463752926175903,10.430641147545307,0.9668882213694037,0
2024-07-15,R01,Northern,8.959948781029016,6.880325612491512,0,0.496551381234279,0.12443036215390332,7.564178541664282,7.431956212435379,7.6448115160821715,0.2128553036467924,0
2024-07-22,R01,Northern,17.306960232750487,15.059395089460212,1,0.496551381234279,0.12443036215390332,16.968357312821645,16.145788083547032,17.9501867372617,1.8043986537146672,1
2024-07-29,R01,Northern,9.833323514716904,9.044980738318603,0,0.496551381234279,0.12443036215390332,9.622267184636458,9.133074457908256,10.148800648920563,1.0157261910123072,1
2024-08-05,R01,Northern,11.561865602693429,10.340294279802816,1,0.496551381234279,0.12443036215390332,11.80088943468003,11.372434091206518,12.12323045550079,0.7507963642942723,1
2024-08-12,R01,Northern,11.880974007684992,9.586950337081996,0,0.496551381234279,0.12443036215390332,10.870058684728223,10.701598923715649,11.002980296390367,0.30138137267471876,0
2024-08-19,R01,Northern,14.146771283836472,12.009144208981116,1,0.496551381234279,0.12443036215390332,14.158270475918755,13.711658832203641,14.520065899987749,0.808407067784108,1
2024-08-26,R01,Northern,11.85366654128299,7.553092258799417,0,0.496551381234279,0.12443036215390332,8.389871587858435,8.259511658093594,8.567986161797899,0.3084745037043053,0
2024-09-02,R01,Northern,7.064367133858859,8.39360054032235,0,0.496551381234279,0.12443036215390332,9.131302066217705,8.815870311254093,9.372813481053164,0.5569431697990712,0
2024-09-09,R01,Northern,6.88313092990982,6.295759562811391,0,0.496551381234279,0.12443036215390332,6.724237810616837,6.505191643942958,6.971332388489423,0.4661407445464656,1
2024-09-16,R01,Northern,10.995219980325677,8.348764072042377,0,0.496551381234279,0.12443036215390332,9.042125567264334,8.589397560275811,9.648308532911148,1.0589109726353367,0
2024-09-23,R01,Northern,5.760822898789941,7.691690832118151,0,0.496551381234279,0.12443036215390332,8.348334363823257,7.8284844049680995,8.719861346734174,0.8913769417660742,0
2024-09-30,R01,Northern,7.127559789153889,7.1525485995144935,0,0.496551381234279,0.12443036215390332,7.857869004091284,7.677884977981101,8.002742926943055,0.3248579489619541,0
2024-10-07,R01,Northern,5.980868747318919,5.87037396177862,0,0.496551381234279,0.12443036215390332,5.59262869790053,5.316160244871985,5.810280824548725,0.49412057967674006,0
2024-10-14,R01,Northern,8.382757397250305,5.428754537631415,0,0.496551381234279,0.12443036215390332,5.306486213255506,5.135464515318407,5.521232114099207,0.3857675987807996,0
2024-10-21,R01,Northern,5.5088415383467835,5.584229399471046,0,0.496551381234279,0.12443036215390332,5.278550966442217,5.092242483180148,5.489949882920905,0.39770739974075653,0
2024-10-28,R01,Northern,6.878713963137364,5.556089184895619,0,0.496551381234279,0.12443036215390332,5.337146882121121,4.8805570702895436,5.625206494750455,0.7446494244609116,0
2024-11-04,R01,Northern,7.1025489121167205,5.62732987296226,0,0.496551381234279,0.12443036215390332,5.448816181290289,5.262219044039773,5.645895374490827,0.3836763304510544,0
2024-11-11,R01,Northern,0.5,5.4693371317215185,0,0.496551381234279,0.12443036215390332,5.014540219471394,4.5843282141304,5.4973956268656785,0.9130674127352787,0
2024-11-18,R01,Northern,5.090172634717708,5.372929191967579,0,0.496551381234279,0.12443036215390332,5.05767776664385,4.784217170676665,5.217775146254146,0.43355797557748144,1
2024-11-25,R01,Northern,4.450052956487095,5.754408732378473,0,0.496551381234279,0.12443036215390332,5.533116592212504,5.364765188369305,5.8015922721746325,0.4368270838053272,0
2024-12-02,R01,Northern,8.210814662479297,5.308918023897318,0,0.496551381234279,0.12443036215390332,4.633654965749936,4.278330285081596,5.120013761619153,0.8416834765375567,0
2024-12-09,R01,Northern,6.814457619964262,5.6440626152632465,0,0.496551381234279,0.12443036215390332,5.457763315350459,5.267110521286963,5.624530100485657,0.3574195791986945,0
2024-12-16,R01,Northern,6.709456752270141,5.2538518547564,0,0.496551381234279,0.12443036215390332,4.816047101539996,4.5418223650628,5.06534128890877,0.5235189238459697,0
2024-12-23,R01,Northern,6.57430451854468,5.75190793862559,0,0.496551381234279,0.12443036215390332,5.597900014771213,5.438522748900964,5.800824162862349,0.3623014139613847,0
2024-12-30,R01,Northern,5.154511918669981,5.378514463990071,0,0.496551381234279,0.12443036215390332,5.085445893698578,4.875354410729873,5.233135236633614,0.35778082590374094,1
2023-01-02,R02,Boreal,7.449602617552986,6.564942820309368,0,0.36993037383963845,0.6874682822436319,6.386710283699102,6.266752254937948,6.546693873470817,0.2799416185328685,0
2023-01-09,R02,Boreal,5.539612641811871,6.474715826632667,0,0.36993037383963845,0.6874682822436319,6.4478370063359,6.255964958150914,6.584002727816682,0.3280377696657686,0
2023-01-16,R02,Boreal,4.974439843446258,6.77401035603181,0,0.36993037383963845,0.6874682822436319,6.654789957791475,6.577387993712953,6.750603959299511,0.17321596558655816,0
2023-01-23,R02,Boreal,6.199500399962473,6.672442288864716,0,0.36993037383963845,0.6874682822436319,6.671218501458573,6.528227385166899,6.762085126076155,0.23385774090925615,0
2023-01-30,R02,Boreal,4.031462579783403,6.406222824250982,0,0.36993037383963845,0.6874682822436319,6.234768533744897,6.13337087292005,6.343726708968864,0.21035583604881403,0
2023-02-06,R02,Boreal,6.401968164685755,7.63154484645994,0,0.36993037383963845,0.6874682822436319,7.584466854851594,7.482570728845484,7.7431503482238755,0.26057961937839114,0
2023-02-13,R02,Boreal,8.381135016922372,6.553722097922916,0,0.36993037383963845,0.6874682822436319,6.60783890094752,6.511274527076381,6.727672242585843,0.21639771550946207,0
2023-02-20,R02,Boreal,4.133576673366108,6.1177969198793765,0,0.36993037383963845,0.6874682822436319,5.896223810637139,5.765457602911285,6.058295107822403,0.2928375049111178,0
2023-02-27,R02,Boreal,6.3597848219782875,6.734284389820074,0,0.36993037383963845,0.6874682822436319,6.69492478920482,6.503542794052202,6.827831131677473,0.324288337625271,0
2023-03-06,R02,Boreal,9.745330709774716,6.574724674862768,0,0.36993037383963845,0.6874682822436319,6.470733775471474,6.320400067378568,6.577914924905992,0.25751485752742376,0
2023-03-13,R02,Boreal,6.974192530231175,6.733768628972576,0,0.36993037383963845,0.6874682822436319,6.6346158434680005,6.505136212828864,6.714569245383151,0.20943303255428702,0
2023-03-20,R02,Boreal,5.761584268673278,6.711423317464294,0,0.36993037383963845,0.6874682822436319,6.518063981714996,6.375782959243697,6.651516688141134,0.2757337288974373,0
2023-03-27,R02,Boreal,3.569140081669541,6.722989687107984,0,0.36993037383963845,0.6874682822436319,6.635659133860692,6.503639185675585,6.766034968677945,0.26239578300236044,0
2023-04-03,R02,Boreal,7.221726638960137,7.002508256319968,0,0.36993037383963845,0.6874682822436319,6.9471945533893456,6.857013835635173,7.004774464118825,0.14776062848365257,0
2023-04-10,R02,Boreal,5.993174155610061,7.139654238969738,0,0.36993037383963845,0.6874682822436319,7.102891805233104,6.9832338130324985,7.225001155566178,0.24176734253367993,0
2023-04-17,R02,Boreal,7.649413705204111,6.914895370005443,0,0.36993037383963845,0.6874682822436319,6.903369197667579,6.743265058345322,7.075971763415606,0.3327067050702839,0
2023-04-24,R02,Boreal,5.867180290838327,6.948947301480002,0,0.36993037383963845,0.6874682822436319,7.11394836797242,6.911555473385316,7.367509568828325,0.45595409544300924,0
2023-05-01,R02,Boreal,10.584348747645063,9.083594022318142,0,0.36993037383963845,0.6874682822436319,10.159296007708647,10.035271978523959,10.297358306860659,0.2620863283367001,0
2023-05-08,R02,Boreal,12.536749690760482,9.077432128944393,0,0.36993037383963845,0.6874682822436319,10.148999761747296,10.020314982339023,10.24208581234392,0.22177083000489617,0
2023-05-15,R02,Boreal,18.815887824859075,15.199663337093217,1,0.36993037383963845,0.6874682822436319,17.677127931229368,17.139430728390707,18.132596305244256,0.9931655768535492,0
2023-05-22,R02,Boreal,10.260137067357192,10.566068177195616,0,0.36993037383963845,0.6874682822436319,12.083395665753342,11.855399959480673,12.48916652829103,0.6337665688103566,0
2023-05-29,R02,Boreal,12.59085577208019,10.841823666591603,1,0.36993037383963845,0.6874682822436319,12.303692266541916,12.067297677432032,12.55419519903566,0.48689752160362865,0
2023-06-05,R02,Boreal,12.106196800089196,9.27297156046029,0,0.36993037383963845,0.6874682822436319,10.475270828971421,10.367147245766954,10.62800095581069,0.2608537100437349,0
2023-06-12,R02,Boreal,11.902190213701575,12.238354446066445,1,0.36993037383963845,0.6874682822436319,14.126131738454964,13.936887204502051,14.371616816247158,0.43472961174510694,0
2023-06-19,R02,Boreal,12.695481248476382,8.930094609514827,0,0.36993037383963845,0.6874682822436319,10.177976176116218,9.886210284167195,10.538967962824572,0.6527576786573768,0
2023-06-26,R02,Boreal,12.086582496433046,10.507508320418326,0,0.36993037383963845,0.6874682822436319,11.848132505860754,11.667839823307528,12.041977330778113,0.3741375074705857,0
2023-07-03,R02,Boreal,13.367608406449026,11.117095709219836,1,0.36993037383963845,0.6874682822436319,12.46724863895251,12.1780190806735,12.657221330993066,0.479202250319565,0
2023-07-10,R02,Boreal,14.165420947891102,12.602015148829452,1,0.36993037383963845,0.6874682822436319,14.77536605214666,14.510969611554744,14.998344246419144,0.48737463486440014,0
2023-07-17,R02,Boreal,18.58207065787431,15.730409069751762,1,0.36993037383963845,0.6874682822436319,18.106636785371098,17.67464482280148,18.410458423889978,0.7358136010884984,0
2023-07-24,R02,Boreal,9.485260234259817,9.484932864199731,0,0.36993037383963845,0.6874682822436319,10.644870644870734,10.446181001222358,10.814440697309543,0.36825969608718445,0
2023-07-31,R02,Boreal,12.320525187157502,8.884918253692977,0,0.36993037383963845,0.6874682822436319,10.027948063841736,9.951554723708448,10.149136707590324,0.19758198388187687,0
2023-08-07,R02,Boreal,13.632494619795022,9.43694651928143,0,0.36993037383963845,0.6874682822436319,10.924456029352834,10.485509732200184,11.444750204466217,0.9592404722660337,0
2023-08-14,R02,Boreal,14.03621636846276,9.515643222930258,0,0.36993037383963845,0.6874682822436319,10.704288848150421,10.628265034533563,10.813316859749035,0.18505182521547248,0
2023-08-21,R02,Boreal,15.072354121039474,15.099132308109013,1,0.36993037383963845,0.6874682822436319,17.680748596099438,17.203104569227207,18.076575947851758,0.8734713786245507,0
2023-08-28,R02,Boreal,21.290587192661103,17.53789472821278,1,0.36993037383963845,0.6874682822436319,20.5800823290281,19.70469772163296,21.369098220901165,1.6644004992682042,1
2023-09-04,R02,Boreal,12.528447410337726,10.206373470091682,0,0.36993037383963845,0.6874682822436319,11.931690459050996,11.494542424449813,12.208431387880754,0.7138889634309411,0
2023-09-11,R02,Boreal,8.467232768706811,8.513676508254811,0,0.36993037383963845,0.6874682822436319,9.458023518172613,9.268862393002554,9.62354112972161,0.35467873671905714,0
2023-09-18,R02,Boreal,12.649508225141824,10.629300028032949,1,0.36993037383963845,0.6874682822436319,12.010028319047388,11.876573218893675,12.270859625486354,0.3942864065926788,0
2023-09-25,R02,Boreal,7.361683753594592,8.60204567433047,0,0.36993037383963845,0.6874682822436319,9.46053935593462,9.127065526481182,9.739796633195382,0.6127311067142003,0
2023-10-02,R02,Boreal,8.81563814817293,6.735589346495521,0,0.36993037383963845,0.6874682822436319,6.892024799195266,6.620403795626991,7.1141906768260075,0.49378688119901604,0
2023-10-09,R02,Boreal,4.44524004100575,6.865953816585265,0,0.36993037383963845,0.6874682822436319,6.927664076022094,6.743070474681224,7.0930406770140975,0.3499702023328739,0
2023-10-16,R02,Boreal,7.157383964547185,6.874482757496671,0,0.36993037383963845,0.6874682822436319,6.895965388120821,6.806877680557925,6.953779091467492,0.14690141090956743,0
2023-10-23,R02,Boreal,8.652100721158789,7.418641052824607,0,0.36993037383963845,0.6874682822436319,8.082170066349619,7.827915481011369,8.379188501865261,0.5512730208538921,0
2023-10-30,R02,Boreal,5.769813558683671,6.809902469750108,0,0.36993037383963845,0.6874682822436319,6.832162515374313,6.707305554165852,6.950789925765738,0.24348437159988645,0
2023-11-06,R02,Boreal,8.131052503027995,6.315692097537164,0,0.36993037383963845,0.6874682822436319,6.079625433670188,6.018416963028452,6.177974651706658,0.1595576886782064,0
2023-11-13,R02,Boreal,3.434127660089979,6.4350967314753085,0,0.36993037383963845,0.6874682822436319,6.169772275077805,5.908630326801119,6.3810014048604895,0.4723710780593704,0
2023-11-20,R02,Boreal,6.366518248459133,6.6025691476519,0,0.36993037383963845,0.6874682822436319,6.529771167126803,6.418067874099045,6.702677425695846,0.2846095515968008,0
2023-11-27,R02,Boreal,4.396800567239036,7.039972350309589,0,0.36993037383963845,0.6874682822436319,6.959697709892687,6.803812872250681,7.215586659933351,0.4117737876826695,0
2023-12-04,R02,Boreal,4.887919455648011,6.339005672458575,0,0.36993037383963845,0.6874682822436319,6.120004676554024,6.0655944504518295,6.19658269998285,0.13098824953102017,0
2023-12-11,R02,Boreal,5.078679798210098,6.152285990198173,0,0.36993037383963845,0.6874682822436319,5.938035994457356,5.809007415745997,6.128091889030563,0.31908447328456635,0
2023-12-18,R02,Boreal,5.121251720409129,6.243154057980814,0,0.36993037383963845,0.6874682822436319,6.069617805631375,5.921579967642396,6.257825968324695,0.3362460006822987,0
2023-12-25,R02,Boreal,8.066006081880412,6.45274158645366,0,0.36993037383963845,0.6874682822436319,6.3975432753723815,6.20212978323556,6.533233885611864,0.3311041023763037,0
2024-01-01,R02,Boreal,4.06148278782548,6.199289270174482,0,0.36993037383963845,0.6874682822436319,6.028132695645074,5.949234684326897,6.169291671953067,0.22005698762616976,0
2024-01-08,R02,Boreal,3.881449117888548,6.464212596519747,0,0.36993037383963845,0.6874682822436319,6.181121480158157,6.002637443588958,6.28203461985721,0.2793971762682528,0
2024-01-15,R02,Boreal,6.6987166172978085,7.359969457650712,0,0.36993037383963845,0.6874682822436319,7.45511206995224,7.10900451593734,7.673642785611859,0.5646382696745196,0
2024-01-22,R02,Boreal,6.6269790847895695,6.672588180337065,0,0.36993037383963845,0.6874682822436319,6.562186350776227,6.4577917155142535,6.620908053804467,0.16311633829021321,0
2024-01-29,R02,Boreal,7.2645919483230355,6.6630230404649575,0,0.36993037383963845,0.6874682822436319,6.7169142177788785,6.583229314069734,6.866200849320231,0.2829715352504971,0
